uf,municipio,regiao
SP,Cananéia,Sudeste
SP,Canas,Sudeste
SP,Cândido Mota,Sudeste
SP,Cândido Rodrigues,Sudeste
SP,Canitar,Sudeste
SP,Capão Bonito,Sudeste
SP,Capela do Alto,Sudeste
SP,Capivari,Sudeste
SP,Caraguatatuba,Sudeste
SP,Carapicuíba,Sudeste
SP,Cardoso,Sudeste
SP,Casa Branca,Sudeste
SP,Cássia Dos Coqueiros,Sudeste
SP,Castilho,Sudeste
SP,Catanduva,Sudeste
SP,Catiguá,Sudeste
SP,Cedral,Sudeste
SP,Cerqueira César,Sudeste
SP,Cerquilho,Sudeste
SP,Cesário Lange,Sudeste
SP,Charqueada,Sudeste
SP,Clementina,Sudeste
SP,Colina,Sudeste
SP,Colômbia,Sudeste
SP,Conchal,Sudeste
SP,Conchas,Sudeste
SP,Cordeirópolis,Sudeste
SP,Coroados,Sudeste
SP,Coronel Macedo,Sudeste
SP,Corumbataí,Sudeste
SP,Cosmópolis,Sudeste
SP,Cosmorama,Sudeste
SP,Cotia,Sudeste
SP,Cravinhos,Sudeste
SP,Cristais Paulista,Sudeste
SP,Cruzália,Sudeste
SP,Cruzeiro,Sudeste
SP,Cubatão,Sudeste
SP,Cunha,Sudeste
SP,Descalvado,Sudeste
SP,Diadema,Sudeste
SP,Dirce Reis,Sudeste
SP,Divinolândia,Sudeste
SP,Dobrada,Sudeste
SP,Dois Córregos,Sudeste
SP,Dolcinópolis,Sudeste
SP,Dourado,Sudeste
SP,Dracena,Sudeste
SP,Duartina,Sudeste
SP,Dumont,Sudeste
SP,Echaporã,Sudeste
SP,Eldorado,Sudeste
SP,Elias Fausto,Sudeste
SP,Elisiário,Sudeste
SP,Embaúba,Sudeste
SP,Embu,Sudeste
SP,Embu-guaçu,Sudeste
SP,Emilianópolis,Sudeste
SP,Engenheiro Coelho,Sudeste
SP,Espírito Santo do Pinhal,Sudeste
SP,Espírito Santo do Turvo,Sudeste
SP,Estrela D´oeste,Sudeste
SP,Estrela do Norte,Sudeste
SP,Euclides da Cunha Paulista,Sudeste
SP,Fartura,Sudeste
SP,Fernandópolis,Sudeste
SP,Fernando Prestes,Sudeste
SP,Fernão,Sudeste
SP,Ferraz de Vasconcelos,Sudeste
SP,Flora Rica,Sudeste
SP,Floreal,Sudeste
SP,Flórida Paulista,Sudeste
SP,Florínia,Sudeste
SP,Franca,Sudeste
SP,Francisco Morato,Sudeste
SP,Franco da Rocha,Sudeste
SP,Gabriel Monteiro,Sudeste
SP,Gália,Sudeste
SP,Garça,Sudeste
SP,Gastão Vidigal,Sudeste
SP,Gavião Peixoto,Sudeste
SP,General Salgado,Sudeste
SP,Getulina,Sudeste
SP,Glicério,Sudeste
SP,Guaiçara,Sudeste
SP,Guaimbê,Sudeste
SP,Guaíra,Sudeste
SP,Guapiaçu,Sudeste
SP,Guapiara,Sudeste
SP,Guará,Sudeste
SP,Guaraçaí,Sudeste
SP,Guaraci,Sudeste
SP,Guarani D´oeste,Sudeste
SP,Guarantã,Sudeste
SP,Guararapes,Sudeste
SP,Guararema,Sudeste
SP,Guaratinguetá,Sudeste
SP,Guareí,Sudeste
SP,Guariba,Sudeste
SP,Guarujá,Sudeste
SP,Guarulhos,Sudeste
SP,Guatapará,Sudeste
SP,Guzolândia,Sudeste
SP,Herculândia,Sudeste
SP,Holambra,Sudeste
SP,Hortolândia,Sudeste
SP,Iacanga,Sudeste
SP,Iacri,Sudeste
SP,Iaras,Sudeste
SP,Ibaté,Sudeste
SP,Ibirá,Sudeste
SP,Ibirarema,Sudeste
SP,Ibitinga,Sudeste
SP,Ibiúna,Sudeste
SP,Icém,Sudeste
SP,Iepê,Sudeste
SP,Igaraçu do Tietê,Sudeste
SP,Igarapava,Sudeste
SP,Igaratá,Sudeste
SP,Iguape,Sudeste
SP,Ilhabela,Sudeste
SP,Ilha Comprida,Sudeste
SP,Ilha Solteira,Sudeste
SP,Indaiatuba,Sudeste
SP,Indiana,Sudeste
SP,Indiaporã,Sudeste
SP,Inúbia Paulista,Sudeste
SP,Ipaussu,Sudeste
SP,Iperó,Sudeste
SP,Ipeúna,Sudeste
SP,Ipiguá,Sudeste
SP,Iporanga,Sudeste
SP,Ipuã,Sudeste
SP,Iracemápolis,Sudeste
SP,Irapuã,Sudeste
SP,Irapuru,Sudeste
SP,Itaberá,Sudeste
SP,Itaí,Sudeste
SP,Itajobi,Sudeste
SP,Itaju,Sudeste
SP,Itanhaém,Sudeste
SP,Itaóca,Sudeste
SP,Itapecerica da Serra,Sudeste
SP,Itapetininga,Sudeste
SP,Itapeva,Sudeste
SP,Itapevi,Sudeste
SP,Itapira,Sudeste
SP,Itapirapuã Paulista,Sudeste
SP,Itápolis,Sudeste
SP,Itaporanga,Sudeste
SP,Itapuí,Sudeste
SP,Itapura,Sudeste
SP,Itaquaquecetuba,Sudeste
SP,Itararé,Sudeste
SP,Itariri,Sudeste
SP,Itatiba,Sudeste
SP,Itatinga,Sudeste
SP,Itirapina,Sudeste
SP,Itirapuã,Sudeste
SP,Itobi,Sudeste
SP,Itu,Sudeste
SP,Itupeva,Sudeste
SP,Ituverava,Sudeste
SP,Jaborandi,Sudeste
SP,Jaboticabal,Sudeste
SP,Jacareí,Sudeste
SP,Jaci,Sudeste
SP,Jacupiranga,Sudeste
SP,Jaguariúna,Sudeste
SP,Jales,Sudeste
SP,Jambeiro,Sudeste
SP,Jandira,Sudeste
SP,Jardinópolis,Sudeste
SP,Jarinu,Sudeste
SP,Jaú,Sudeste
SP,Jeriquara,Sudeste
SP,Joanópolis,Sudeste
SP,João Ramalho,Sudeste
SP,José Bonifácio,Sudeste
SP,Júlio Mesquita,Sudeste
SP,Jumirim,Sudeste
SP,Jundiaí,Sudeste
SP,Junqueirópolis,Sudeste
SP,Juquiá,Sudeste
SP,Juquitiba,Sudeste
SP,Lagoinha,Sudeste
SP,Laranjal Paulista,Sudeste
SP,Lavínia,Sudeste
SP,Lavrinhas,Sudeste
SP,Leme,Sudeste
SP,Lençóis Paulista,Sudeste
SP,Limeira,Sudeste
SP,Lindóia,Sudeste
SP,Lins,Sudeste
SP,Lorena,Sudeste
SP,Lourdes,Sudeste
SP,Louveira,Sudeste
SP,Lucélia,Sudeste
SP,Lucianópolis,Sudeste
SP,Luís Antônio,Sudeste
SP,Luiziânia,Sudeste
SP,Lupércio,Sudeste
SP,Lutécia,Sudeste
SP,Macatuba,Sudeste
SP,Macaubal,Sudeste
SP,Macedônia,Sudeste
SP,Magda,Sudeste
SP,Mairinque,Sudeste
SP,Mairiporã,Sudeste
SP,Manduri,Sudeste
SP,Marabá Paulista,Sudeste
SP,Maracaí,Sudeste
SP,Marapoama,Sudeste
SP,Mariápolis,Sudeste
SP,Marília,Sudeste
SP,Marinópolis,Sudeste
SP,Martinópolis,Sudeste
SP,Matão,Sudeste
SP,Mauá,Sudeste
SP,Mendonça,Sudeste
SP,Meridiano,Sudeste
SP,Mesópolis,Sudeste
SP,Miguelópolis,Sudeste
SP,Mineiros do Tietê,Sudeste
SP,Miracatu,Sudeste
SP,Mira Estrela,Sudeste
SP,Mirandópolis,Sudeste
SP,Mirante do Paranapanema,Sudeste
SP,Mirassol,Sudeste
SP,Mirassolândia,Sudeste
SP,Mococa,Sudeste
SP,Moji Das Cruzes,Sudeste
SP,Mogi Guaçu,Sudeste
SP,Moji-mirim,Sudeste
SP,Mombuca,Sudeste
SP,Monções,Sudeste
SP,Mongaguá,Sudeste
SP,Monte Alegre do Sul,Sudeste
SP,Monte Alto,Sudeste
SP,Monte Aprazível,Sudeste
SP,Monte Azul Paulista,Sudeste
SP,Monte Castelo,Sudeste
SP,Monteiro Lobato,Sudeste
SP,Monte Mor,Sudeste
SP,Morro Agudo,Sudeste
SP,Morungaba,Sudeste
SP,Motuca,Sudeste
SP,Murutinga do Sul,Sudeste
SP,Nantes,Sudeste
SP,Narandiba,Sudeste
SP,Natividade da Serra,Sudeste
SP,Nazaré Paulista,Sudeste
SP,Neves Paulista,Sudeste
SP,Nhandeara,Sudeste
SP,Nipoã,Sudeste
SP,Nova Aliança,Sudeste
SP,Nova Campina,Sudeste
SP,Nova Canaã Paulista,Sudeste
SP,Nova Castilho,Sudeste
SP,Nova Europa,Sudeste
SP,Nova Granada,Sudeste
SP,Nova Guataporanga,Sudeste
SP,Nova Independência,Sudeste
SP,Novais,Sudeste
SP,Nova Luzitânia,Sudeste
SP,Nova Odessa,Sudeste
SP,Novo Horizonte,Sudeste
SP,Nuporanga,Sudeste
SP,Ocauçu,Sudeste
SP,Óleo,Sudeste
SP,Olímpia,Sudeste
SP,Onda Verde,Sudeste
SP,Oriente,Sudeste
SP,Orindiúva,Sudeste
SP,Orlândia,Sudeste
SP,Osasco,Sudeste
SP,Oscar Bressane,Sudeste
SP,Osvaldo Cruz,Sudeste
SP,Ourinhos,Sudeste
SP,Ouroeste,Sudeste
SP,Ouro Verde,Sudeste
SP,Pacaembu,Sudeste
SP,Palestina,Sudeste
SP,Palmares Paulista,Sudeste
SP,Palmeira D´oeste,Sudeste
SP,Palmital,Sudeste
SP,Panorama,Sudeste
SP,Paraguaçu Paulista,Sudeste
SP,Paraibuna,Sudeste
SP,Paraíso,Sudeste
SP,Paranapanema,Sudeste
SP,Paranapuã,Sudeste
SP,Parapuã,Sudeste
SP,Pardinho,Sudeste
SP,Pariquera-açu,Sudeste
SP,Parisi,Sudeste
SP,Patrocínio Paulista,Sudeste
SP,Paulicéia,Sudeste
SP,Paulínia,Sudeste
SP,Paulistânia,Sudeste
SP,Paulo de Faria,Sudeste
SP,Pederneiras,Sudeste
SP,Pedra Bela,Sudeste
SP,Pedranópolis,Sudeste
SP,Pedregulho,Sudeste
SP,Pedreira,Sudeste
SP,Pedrinhas Paulista,Sudeste
SP,Pedro de Toledo,Sudeste
SP,Penápolis,Sudeste
SP,Pereira Barreto,Sudeste
SP,Pereiras,Sudeste
SP,Peruíbe,Sudeste
SP,Piacatu,Sudeste
SP,Piedade,Sudeste
SP,Pilar do Sul,Sudeste
SP,Pindamonhangaba,Sudeste
SP,Pindorama,Sudeste
SP,Pinhalzinho,Sudeste
SP,Piquerobi,Sudeste
SP,Piquete,Sudeste
SP,Piracaia,Sudeste
SP,Piracicaba,Sudeste
SP,Piraju,Sudeste
SP,Pirajuí,Sudeste
SP,Pirangi,Sudeste
SP,Pirapora do Bom Jesus,Sudeste
SP,Pirapozinho,Sudeste
SP,Pirassununga,Sudeste
SP,Piratininga,Sudeste
SP,Pitangueiras,Sudeste
SP,Planalto,Sudeste
SP,Platina,Sudeste
SP,Poá,Sudeste
SP,Poloni,Sudeste
SP,Pompéia,Sudeste
SP,Pongaí,Sudeste
SP,Pontal,Sudeste
SP,Pontalinda,Sudeste
SP,Pontes Gestal,Sudeste
SP,Populina,Sudeste
SP,Porangaba,Sudeste
SP,Porto Feliz,Sudeste
SP,Porto Ferreira,Sudeste
SP,Potim,Sudeste
SP,Potirendaba,Sudeste
SP,Pracinha,Sudeste
SP,Pradópolis,Sudeste
SP,Praia Grande,Sudeste
SP,Pratânia,Sudeste
SP,Presidente Alves,Sudeste
SP,Presidente Bernardes,Sudeste
SP,Presidente Epitácio,Sudeste
SP,Presidente Prudente,Sudeste
SP,Presidente Venceslau,Sudeste
SP,Promissão,Sudeste
SP,Quadra,Sudeste
SP,Quatá,Sudeste
SP,Queiroz,Sudeste
SP,Queluz,Sudeste
SP,Quintana,Sudeste
SP,Rafard,Sudeste
SP,Rancharia,Sudeste
SP,Redenção da Serra,Sudeste
SP,Regente Feijó,Sudeste
SP,Reginópolis,Sudeste
SP,Registro,Sudeste
SP,Restinga,Sudeste
SP,Ribeira,Sudeste
SP,Ribeirão Bonito,Sudeste
SP,Ribeirão Branco,Sudeste
SP,Ribeirão Corrente,Sudeste
SP,Ribeirão do Sul,Sudeste
SP,Ribeirão Dos Índios,Sudeste
SP,Ribeirão Grande,Sudeste
SP,Ribeirão Pires,Sudeste
SP,Ribeirão Preto,Sudeste
SP,Riversul,Sudeste
SP,Rifaina,Sudeste
SP,Rincão,Sudeste
SP,Rinópolis,Sudeste
SP,Rio Claro,Sudeste
SP,Rio Das Pedras,Sudeste
SP,Rio Grande da Serra,Sudeste
SP,Riolândia,Sudeste
SP,Rosana,Sudeste
SP,Roseira,Sudeste
SP,Rubiácea,Sudeste
SP,Rubinéia,Sudeste
SP,Sabino,Sudeste
SP,Sagres,Sudeste
SP,Sales,Sudeste
SP,Sales Oliveira,Sudeste
SP,Salesópolis,Sudeste
SP,Salmourão,Sudeste
SP,Saltinho,Sudeste
SP,Salto,Sudeste
SP,Salto de Pirapora,Sudeste
SP,Salto Grande,Sudeste
SP,Sandovalina,Sudeste
SP,Santa Adélia,Sudeste
SP,Santa Albertina,Sudeste
SP,Santa Bárbara D´oeste,Sudeste
SP,Santa Branca,Sudeste
SP,Santa Clara D´oeste,Sudeste
SP,Santa Cruz da Conceição,Sudeste
SP,Santa Cruz da Esperança,Sudeste
SP,Santa Cruz Das Palmeiras,Sudeste
SP,Santa Cruz do Rio Pardo,Sudeste
SP,Santa Ernestina,Sudeste
SP,Santa fé do Sul,Sudeste
SP,Santa Gertrudes,Sudeste
SP,Santa Isabel,Sudeste
SP,Santa Lúcia,Sudeste
SP,Santa Maria da Serra,Sudeste
SP,Santa Mercedes,Sudeste
SP,Santana da Ponte Pensa,Sudeste
SP,Santana de Parnaíba,Sudeste
SP,Santa Rita D´oeste,Sudeste
SP,Santa Rita do Passa Quatro,Sudeste
SP,Santa Rosa de Viterbo,Sudeste
SP,Santa Salete,Sudeste
SP,Santo Anastácio,Sudeste
SP,Santo André,Sudeste
SP,Santo Antônio da Alegria,Sudeste
SP,Santo Antônio de Posse,Sudeste
SP,Santo Antônio do Aracanguá,Sudeste
SP,Santo Antônio do Jardim,Sudeste
SP,Santo Antônio do Pinhal,Sudeste
SP,Santo Expedito,Sudeste
SP,Santópolis do Aguapeí,Sudeste
SP,Santos,Sudeste
SP,São Bento do Sapucaí,Sudeste
SP,São Bernardo do Campo,Sudeste
SP,São Caetano do Sul,Sudeste
SP,São Carlos,Sudeste
SP,São Francisco,Sudeste
SP,São João da Boa Vista,Sudeste
SP,São João Das Duas Pontes,Sudeste
SP,São João de Iracema,Sudeste
SP,São João do Pau D´alho,Sudeste
SP,São Joaquim da Barra,Sudeste
SP,São José da Bela Vista,Sudeste
SP,São José do Barreiro,Sudeste
SP,São José do Rio Pardo,Sudeste
SP,São José do Rio Preto,Sudeste
SP,São José Dos Campos,Sudeste
SP,São Lourenço da Serra,Sudeste
SP,São Luís do Paraitinga,Sudeste
SP,São Manuel,Sudeste
SP,São Miguel Arcanjo,Sudeste
SP,São Paulo,Sudeste
SP,São Pedro,Sudeste
SP,São Pedro do Turvo,Sudeste
SP,São Roque,Sudeste
SP,São Sebastião,Sudeste
SP,São Sebastião da Grama,Sudeste
SP,São Simão,Sudeste
SP,São Vicente,Sudeste
SP,Sarapuí,Sudeste
SP,Sarutaiá,Sudeste
SP,Sebastianópolis do Sul,Sudeste
SP,Serra Azul,Sudeste
SP,Serrana,Sudeste
SP,Serra Negra,Sudeste
SP,Sertãozinho,Sudeste
SP,Sete Barras,Sudeste
SP,Severínia,Sudeste
SP,Silveiras,Sudeste
SP,Socorro,Sudeste
SP,Sorocaba,Sudeste
SP,Sud Mennucci,Sudeste
SP,Sumaré,Sudeste
SP,Suzano,Sudeste
SP,Suzanápolis,Sudeste
SP,Tabapuã,Sudeste
SP,Tabatinga,Sudeste
SP,Taboão da Serra,Sudeste
SP,Taciba,Sudeste
SP,Taguaí,Sudeste
SP,Taiaçu,Sudeste
SP,Taiúva,Sudeste
SP,Tambaú,Sudeste
SP,Tanabi,Sudeste
SP,Tapiraí,Sudeste
SP,Tapiratiba,Sudeste
SP,Taquaral,Sudeste
SP,Taquaritinga,Sudeste
SP,Taquarituba,Sudeste
SP,Taquarivaí,Sudeste
SP,Tarabai,Sudeste
SP,Tarumã,Sudeste
SP,Tatuí,Sudeste
SP,Taubaté,Sudeste
SP,Tejupá,Sudeste
SP,Teodoro Sampaio,Sudeste
SP,Terra Roxa,Sudeste
SP,Tietê,Sudeste
SP,Timburi,Sudeste
SP,Torre de Pedra,Sudeste
SP,Torrinha,Sudeste
SP,Trabiju,Sudeste
SP,Tremembé,Sudeste
SP,Três Fronteiras,Sudeste
SP,Tuiuti,Sudeste
SP,Tupã,Sudeste
SP,Tupi Paulista,Sudeste
SP,Turiúba,Sudeste
SP,Turmalina,Sudeste
SP,Ubarana,Sudeste
SP,Ubatuba,Sudeste
SP,Ubirajara,Sudeste
SP,Uchoa,Sudeste
SP,União Paulista,Sudeste
SP,Urânia,Sudeste
SP,Uru,Sudeste
SP,Urupês,Sudeste
SP,Valentim Gentil,Sudeste
SP,Valinhos,Sudeste
SP,Valparaíso,Sudeste
SP,Vargem,Sudeste
SP,Vargem Grande do Sul,Sudeste
SP,Vargem Grande Paulista,Sudeste
SP,Várzea Paulista,Sudeste
SP,Vera Cruz,Sudeste
SP,Vinhedo,Sudeste
SP,Viradouro,Sudeste
SP,Vista Alegre do Alto,Sudeste
SP,Vitória Brasil,Sudeste
SP,Votorantim,Sudeste
SP,Votuporanga,Sudeste
SP,Zacarias,Sudeste
SP,Chavantes,Sudeste
SP,Estiva Gerbi,Sudeste
PR,Abatiá,Sul
PR,Adrianópolis,Sul
PR,Agudos do Sul,Sul
PR,Almirante Tamandaré,Sul
PR,Altamira do Paraná,Sul
PR,Altônia,Sul
PR,Alto Paraná,Sul
PR,Alto Piquiri,Sul
PR,Alvorada do Sul,Sul
PR,Amaporã,Sul
PR,Ampére,Sul
PR,Anahy,Sul
PR,Andirá,Sul
PR,Ângulo,Sul
PR,Antonina,Sul
PR,Antônio Olinto,Sul
PR,Apucarana,Sul
PR,Arapongas,Sul
PR,Arapoti,Sul
PR,Arapuã,Sul
PR,Araruna,Sul
PR,Araucária,Sul
PR,Ariranha do Ivaí,Sul
PR,Assaí,Sul
PR,Assis Chateaubriand,Sul
PR,Astorga,Sul
PR,Atalaia,Sul
PR,Balsa Nova,Sul
PR,Bandeirantes,Sul
PR,Barbosa Ferraz,Sul
PR,Barracão,Sul
PR,Barra do Jacaré,Sul
PR,Bela Vista da Caroba,Sul
PR,Bela Vista do Paraíso,Sul
PR,Bituruna,Sul
PR,Boa Esperança,Sul
PR,Boa Esperança do Iguaçu,Sul
PR,Boa Ventura de São Roque,Sul
PR,Boa Vista da Aparecida,Sul
PR,Bocaiúva do Sul,Sul
PR,Bom Jesus do Sul,Sul
PR,Bom Sucesso,Sul
PR,Bom Sucesso do Sul,Sul
PR,Borrazópolis,Sul
PR,Braganey,Sul
PR,Brasilândia do Sul,Sul
PR,Cafeara,Sul
PR,Cafelândia,Sul
PR,Cafezal do Sul,Sul
PR,Califórnia,Sul
PR,Cambará,Sul
PR,Cambé,Sul
PR,Cambira,Sul
PR,Campina da Lagoa,Sul
PR,Campina do Simão,Sul
PR,Campina Grande do Sul,Sul
PR,Campo Bonito,Sul
PR,Campo do Tenente,Sul
PR,Campo Largo,Sul
PR,Campo Magro,Sul
PR,Campo Mourão,Sul
PR,Cândido de Abreu,Sul
PR,Candói,Sul
PR,Cantagalo,Sul
PR,Capanema,Sul
PR,Capitão Leônidas Marques,Sul
PR,Carambeí,Sul
PR,Carlópolis,Sul
PR,Cascavel,Sul
PR,Castro,Sul
PR,Catanduvas,Sul
PR,Centenário do Sul,Sul
PR,Cerro Azul,Sul
PR,Céu Azul,Sul
PR,Chopinzinho,Sul
PR,Cianorte,Sul
PR,Cidade Gaúcha,Sul
PR,Clevelândia,Sul
PR,Colombo,Sul
PR,Colorado,Sul
PR,Congonhinhas,Sul
PR,Conselheiro Mairinck,Sul
PR,Contenda,Sul
PR,Corbélia,Sul
PR,Cornélio Procópio,Sul
PR,Coronel Domingos Soares,Sul
PR,Coronel Vivida,Sul
PR,Corumbataí do Sul,Sul
PR,Cruzeiro do Iguaçu,Sul
PR,Cruzeiro do Oeste,Sul
PR,Cruzeiro do Sul,Sul
PR,Cruz Machado,Sul
PR,Cruzmaltina,Sul
PR,Curitiba,Sul
PR,Curiúva,Sul
PR,Diamante do Norte,Sul
PR,Diamante do Sul,Sul
PR,Diamante D´oeste,Sul
PR,Dois Vizinhos,Sul
PR,Douradina,Sul
PR,Doutor Camargo,Sul
PR,Enéas Marques,Sul
PR,Engenheiro Beltrão,Sul
PR,Esperança Nova,Sul
PR,Entre Rios do Oeste,Sul
PR,Espigão Alto do Iguaçu,Sul
PR,Farol,Sul
PR,Faxinal,Sul
PR,Fazenda Rio Grande,Sul
PR,Fênix,Sul
PR,Fernandes Pinheiro,Sul
PR,Figueira,Sul
PR,Floraí,Sul
PR,Flor da Serra do Sul,Sul
PR,Floresta,Sul
PR,Florestópolis,Sul
PR,Flórida,Sul
PR,Formosa do Oeste,Sul
PR,Foz do Iguaçu,Sul
PR,Francisco Alves,Sul
PR,Francisco Beltrão,Sul
PR,Foz do Jordão,Sul
PR,General Carneiro,Sul
PR,Godoy Moreira,Sul
PR,Goioerê,Sul
PR,Goioxim,Sul
PR,Grandes Rios,Sul
PR,Guaíra,Sul
PR,Guairaçá,Sul
PR,Guamiranga,Sul
PR,Guapirama,Sul
PR,Guaporema,Sul
PR,Guaraci,Sul
PR,Guaraniaçu,Sul
PR,Guarapuava,Sul
PR,Guaraqueçaba,Sul
PR,Guaratuba,Sul
PR,Honório Serpa,Sul
PR,Ibaiti,Sul
PR,Ibema,Sul
PR,Ibiporã,Sul
PR,Icaraíma,Sul
PR,Iguaraçu,Sul
PR,Iguatu,Sul
PR,Imbaú,Sul
PR,Imbituva,Sul
PR,Inácio Martins,Sul
PR,Inajá,Sul
PR,Indianópolis,Sul
PR,Ipiranga,Sul
PR,Iporã,Sul
PR,Iracema do Oeste,Sul
PR,Irati,Sul
PR,Iretama,Sul
PR,Itaguajé,Sul
PR,Itaipulândia,Sul
PR,Itambaracá,Sul
PR,Itambé,Sul
PR,Itapejara D´oeste,Sul
PR,Itaperuçu,Sul
PR,Itaúna do Sul,Sul
PR,Ivaí,Sul
PR,Ivaiporã,Sul
PR,Ivaté,Sul
PR,Ivatuba,Sul
PR,Jaboti,Sul
PR,Jacarezinho,Sul
PR,Jaguapitã,Sul
PR,Jaguariaíva,Sul
PR,Jandaia do Sul,Sul
PR,Janiópolis,Sul
PR,Japira,Sul
PR,Japurá,Sul
PR,Jardim Alegre,Sul
PR,Jardim Olinda,Sul
PR,Jataizinho,Sul
PR,Jesuítas,Sul
PR,Joaquim Távora,Sul
PR,Jundiaí do Sul,Sul
PR,Juranda,Sul
PR,Jussara,Sul
PR,Kaloré,Sul
PR,Lapa,Sul
PR,Laranjal,Sul
PR,Laranjeiras do Sul,Sul
PR,Leópolis,Sul
PR,Lidianópolis,Sul
PR,Lindoeste,Sul
PR,Loanda,Sul
PR,Lobato,Sul
PR,Londrina,Sul
PR,Luiziana,Sul
PR,Lunardelli,Sul
PR,Lupionópolis,Sul
PR,Mallet,Sul
PR,Mamborê,Sul
PR,Mandaguaçu,Sul
PR,Mandaguari,Sul
PR,Mandirituba,Sul
PR,Manfrinópolis,Sul
PR,Mangueirinha,Sul
PR,Manoel Ribas,Sul
PR,Marechal Cândido Rondon,Sul
PR,Maria Helena,Sul
PR,Marialva,Sul
PR,Marilândia do Sul,Sul
PR,Marilena,Sul
PR,Mariluz,Sul
PR,Maringá,Sul
PR,Mariópolis,Sul
PR,Maripá,Sul
PR,Marmeleiro,Sul
PR,Marquinho,Sul
PR,Marumbi,Sul
PR,Matelândia,Sul
PR,Matinhos,Sul
PR,Mato Rico,Sul
PR,Mauá da Serra,Sul
PR,Medianeira,Sul
PR,Mercedes,Sul
PR,Mirador,Sul
PR,Miraselva,Sul
PR,Missal,Sul
PR,Moreira Sales,Sul
PR,Morretes,Sul
PR,Munhoz de Melo,Sul
PR,Nossa Senhora Das Graças,Sul
PR,Nova Aliança do Ivaí,Sul
PR,Nova América da Colina,Sul
PR,Nova Aurora,Sul
PR,Nova Cantu,Sul
PR,Nova Esperança,Sul
PR,Nova Esperança do Sudoeste,Sul
PR,Nova Fátima,Sul
PR,Nova Laranjeiras,Sul
PR,Nova Londrina,Sul
PR,Nova Olímpia,Sul
PR,Nova Santa Bárbara,Sul
PR,Nova Santa Rosa,Sul
PR,Nova Prata do Iguaçu,Sul
PR,Nova Tebas,Sul
PR,Novo Itacolomi,Sul
PR,Ortigueira,Sul
PR,Ourizona,Sul
PR,Ouro Verde do Oeste,Sul
PR,Paiçandu,Sul
PR,Palmas,Sul
PR,Palmeira,Sul
PR,Palmital,Sul
PR,Palotina,Sul
PR,Paraíso do Norte,Sul
PR,Paranacity,Sul
PR,Paranaguá,Sul
PR,Paranapoema,Sul
PR,Paranavaí,Sul
PR,Pato Bragado,Sul
PR,Pato Branco,Sul
PR,Paula Freitas,Sul
PR,Paulo Frontin,Sul
PR,Peabiru,Sul
PR,Perobal,Sul
PR,Pérola,Sul
PR,Pérola D´oeste,Sul
PR,Piên,Sul
PR,Pinhais,Sul
PR,Pinhalão,Sul
PR,Pinhal de São Bento,Sul
PR,Pinhão,Sul
PR,Piraí do Sul,Sul
PR,Piraquara,Sul
PR,Pitanga,Sul
PR,Pitangueiras,Sul
PR,Planaltina do Paraná,Sul
PR,Planalto,Sul
PR,Ponta Grossa,Sul
PR,Pontal do Paraná,Sul
PR,Porecatu,Sul
PR,Porto Amazonas,Sul
PR,Porto Barreiro,Sul
PR,Porto Rico,Sul
PR,Porto Vitória,Sul
PR,Prado Ferreira,Sul
PR,Pranchita,Sul
PR,Presidente Castelo Branco,Sul
PR,Primeiro de Maio,Sul
PR,Prudentópolis,Sul
PR,Quarto Centenário,Sul
PR,Quatiguá,Sul
PR,Quatro Barras,Sul
PR,Quatro Pontes,Sul
PR,Quedas do Iguaçu,Sul
PR,Querência do Norte,Sul
PR,Quinta do Sol,Sul
PR,Quitandinha,Sul
PR,Ramilândia,Sul
PR,Rancho Alegre,Sul
PR,Rancho Alegre D´oeste,Sul
PR,Realeza,Sul
PR,Rebouças,Sul
PR,Renascença,Sul
PR,Reserva,Sul
PR,Reserva do Iguaçu,Sul
PR,Ribeirão Claro,Sul
PR,Ribeirão do Pinhal,Sul
PR,Rio Azul,Sul
PR,Rio Bom,Sul
PR,Rio Bonito do Iguaçu,Sul
PR,Rio Branco do Ivaí,Sul
PR,Rio Branco do Sul,Sul
PR,Rio Negro,Sul
PR,Rolândia,Sul
PR,Roncador,Sul
PR,Rondon,Sul
PR,Rosário do Ivaí,Sul
PR,Sabáudia,Sul
PR,Salgado Filho,Sul
PR,Salto do Itararé,Sul
PR,Salto do Lontra,Sul
PR,Santa Amélia,Sul
PR,Santa Cecília do Pavão,Sul
PR,Santa Cruz de Monte Castelo,Sul
PR,Santa fé,Sul
PR,Santa Helena,Sul
PR,Santa Inês,Sul
PR,Santa Isabel do Ivaí,Sul
PR,Santa Izabel do Oeste,Sul
PR,Santa Lúcia,Sul
PR,Santa Maria do Oeste,Sul
PR,Santa Mariana,Sul
PR,Santa Mônica,Sul
PR,Santana do Itararé,Sul
PR,Santa Tereza do Oeste,Sul
PR,Santa Terezinha de Itaipu,Sul
PR,Santo Antônio da Platina,Sul
PR,Santo Antônio do Caiuá,Sul
PR,Santo Antônio do Paraíso,Sul
PR,Santo Antônio do Sudoeste,Sul
PR,Santo Inácio,Sul
PR,São Carlos do Ivaí,Sul
PR,São Jerônimo da Serra,Sul
PR,São João,Sul
PR,São João do Caiuá,Sul
PR,São João do Ivaí,Sul
PR,São João do Triunfo,Sul
PR,São Jorge D´oeste,Sul
PR,São Jorge do Ivaí,Sul
PR,São Jorge do Patrocínio,Sul
PR,São José da Boa Vista,Sul
